director_name,actor_name,"gross,",eval
Morgan J. Freeman,Sara Gilbert,99147.0,1
Matthew Hastings,Corey Sevier,,0
M. Night Shyamalan,Olivia DeJonge,65069140.0,6
Brian De Palma,Kel O'Neill,65087.0,1
Klaus Menzel,Alice Evans,16066.0,1
Oren Peli,Jelena Nik,,0
Jaume Balagueró,Marta Etura,,0
Paul Andrew Williams,Georgia Groome,,0
Stephen Herek,Shenae Grimes-Beech,,0
Bob Saget,Jim Belushi,,0
Jim Amatulli,Katie Leclerc,,0
William H. Macy,David Adam Flannery,37440.0,1
Barrett Esposito,Danny Aiello,,0
Mitch Davis,Cheryl Hines,,0
Eric Bross,Nicholas Gonzalez,,0
Paul Schrader,Tomiwa Edun,,0
Vicky Jewson,Lisa Kay,,0
Peter Hyams,Hal Holbrook,,0
Marc Bennett,Costas Mandylor,,0
Mike Mayhall,Martin Kove,,0
Kevin Smith,Natasha Lyonne,,0
Stanton Barrett,Ed Quinn,,0
Jirí Menzel,Milan Lasica,617228.0,3
Fatih Akin,Birol Ünel,274385.0,2
Billy Bob Thornton,J.T. Walsh,24475416.0,5
Nick Murphy,Joseph Mawle,,0
Eli Roth,Rick Hoffman,47277326.0,5
Michael Winterbottom,Dylan Moran,1247453.0,4
Jeff Nichols,Robert Longstreet,1729969.0,4
Frank LaLoggia,Katherine Helmond,1705139.0,4
Jeremy Brock,Tamsin Egerton,238774.0,2
Scott Foley,Dagmara Dominczyk,,0
Tobe Hooper,Jim Siedow,8025872.0,4
Sam Peckinpah,Jason Robards,,0
Nicolas Winding Refn,Yayaying Rhatha Phongam,778565.0,3
Christophe Ali,Emmanuelle Bercot,,0
Gabriela Tagliavini,Camryn Manheim,,0
Shekar,Dileep Raj,,0
Shona Auerbach,Jack McElhone,1340891.0,4
Leonard Farlinger,Stephen McHattie,,0
Michel Leclerc,Zinedine Soualem,513836.0,3
Analeine Cal y Mayor,Kim Ly,,0
Tom Kalin,Stephen Dillane,434417.0,3
Robert Sarkies,Paul Glover,728.0,1
Hugh Wilson,Michael Winslow,81200000.0,6
Randal Kleiser,Leo McKern,,0
Mike Newell,Simon Callow,52700832.0,6
Amy Heckerling,Vincent Schiavelli,,0
John Huston,James Robertson Justice,,0
Spike Lee,Aaron Stanford,13060843.0,5
Lana Wachowski,Peter Spellos,3798532.0,4
Darren Aronofsky,Louise Lasser,3609278.0,4
Walter Lang,Frank McHugh,,0
Carlos Saura,Miguel Ángel Solá,1687311.0,4
Oliver Stone,Juan Fernández,,0
Andrew Erwin,Patricia Heaton,10429707.0,5
Richard Kelly,James Duval,727883.0,3
Beto Gómez,Joaquín Cosio,1391770.0,4
Mike van Diem,Hans Kesting,713413.0,3
Jonas Åkerlund,Debbie Harry,410241.0,3
Todd Solondz,Charlotte Rampling,278821.0,2
Chan-wook Park,Hye-jeong Kang,211667.0,2
René Féret,Marie Féret,706622.0,3
Barry Skolnick,Danny Dyer,92191.0,1
Johnnie To,Josie Ho,49413.0,1
Mateo Gil,Stephen Rea,199652.0,2
Lukas Moodysson,Lyubov Agapova,181655.0,2
Agnieszka Wojtowicz-Vosloo,Chandler Canterbury,108229.0,2
Kabir Sadanand,Dimple Kapadia,,0
Milos Forman,Louise Fletcher,112000000.0,7
Peter DeLuise,Braeden Lemasters,,0
Mel Brooks,Bernadette Peters,,0
Raja Menon,Purab Kohli,,0
Ernie Barbarash,Lateef Crowder,8691.0,1
Nick Love,Alan Ford,26345.0,1
Jonathan Glazer,Amanda Redman,6940281.0,4
Daniel Espinosa,Matias Varela,188870.0,2
Niki Caro,Tammy Davis,20772796.0,5
R. Balki,Paresh Rawal,199228.0,2
Ivan Engler,Anna Katharina Schwabroh,,0
Joe Wright,Nonso Anozie,34964818.0,5
Kenny Ortega,Olesya Rulin,,0
Richard Kwietniowski,Danny Webb,2542264.0,4
Timur Bekmambetov,Zhanna Friske,1487477.0,4
Neil Jordan,Stephen Rea,62549000.0,6
Bob Clark,Tony Ganios,105500000.0,7
George A. Romero,Kathleen Munroe,101055.0,2
George A. Romero,S. William Hinzman,,0
Sofia Coppola,Catherine Lambert,44566004.0,5
Woody Allen,Shelley Duvall,39200000.0,5
Cecil B. DeMille,Cornel Wilde,36000000.0,5
Ridley Scott,Ben Mendelsohn,65007045.0,6
Marc Forster,Marcus Lyle Brown,31252964.0,5
Henry Hobson,David A Cole,131175.0,2
Mike Figgis,Julian Sands,31968347.0,5
Duane Journey,Lochlyn Munro,,0
Dan O'Bannon,Beverly Randolph,,0
Billy Wilder,David Wayne,,0
Rob Cohen,Adam Hicks,35385560.0,5
Carol Reed,Sidney James,,0
Lisa Cholodenko,Yaya DaCosta,20803237.0,5
John Carpenter,George 'Buck' Flower,13008928.0,5
John Sturges,Gordon Jackson,,0
William Arntz,Armin Shimerman,10941801.0,5
Ed Gass-Donnelly,Ashley Bell,15152879.0,5
Richard Linklater,Libby Villari,25359200.0,5
Woody Allen,Geoff Bell,10515579.0,5
Tim Burton,Erick Avari,180011740.0,7
DJ Pooh,DJ Pooh,10097096.0,5
DJ Pooh,Faizon Love,9821335.0,4
Wayne Kramer,Shawn Hatosy,8243880.0,4
John Huston,Thelma Ritter,,0
Patrick Stettner,Rory Culkin,7825820.0,4
James Melkonian,Peter Appel,7557877.0,4
Wes Craven,Zena Grey,14637490.0,5
J.A. Bayona,Fernando Cayo,7159147.0,4
Michael Tiddes,Gabriel Iglesias,17314483.0,5
Roger Avary,Clifton Collins Jr.,6525762.0,4
Alfred Hitchcock,Philippe Noiret,,0
Bob Odenkirk,Amy Hill,4613815.0,4
Allison Anders,Lili Taylor,4301331.0,4
Steven Shainberg,Lesley Ann Warren,4046737.0,4
Rick de Oliveira,Benjamin Fletcher,3713002.0,4
Oliver Stone,Bill Johnson,3468572.0,4
Christopher Guest,Larry Miller,2892582.0,4
Jeff Franklin,Bridgette Wilson-Sampras,2800000.0,4
John Dahl,Jayne Eastwood,2426851.0,4
Mike Mills,Nancy O'Dell,1325073.0,4
Kevin Smith,Stephen Root,,0
Dave McKean,Rob Brydon,864959.0,3
Ron Fricke,Puti Sri Candra Dewi,2601847.0,4
Ruggero Deodato,Richard Lynch,800000.0,3
Gavin Wiesen,Rita Wilson,1429260.0,4
Mora Stephens,Elena Satine,,0
Mars Callahan,Ernie Reyes Jr.,562059.0,3
Mike Figgis,Julian Sands,399793.0,2
Leos Carax,Denis Lavant,,0
David Gordon Green,Ronnie Gene Blevins,371897.0,2
Stefan Schwartz,Ralph Ineson,302204.0,2
Renny Harlin,Hal Landon Jr.,354704.0,2
Robert Lee King,Beth Broderick,265107.0,2
Kevin Allen,Mary McCormack,185577.0,2
Jorge Ramírez Suárez,Arcelia Ramírez,100412.0,2
David Schwimmer,Zoe Levin,58214.0,1
Barry Levinson,Pauline McLynn,75078.0,1
Sam Miller,Rob Jarvis,64359.0,1
Anne Fontaine,Ben Mendelsohn,317125.0,2
Dan Ireland,Olivia d'Abo,,0
Fernando León de Aranoa,Aida Folch,146402.0,2
Jim Mickle,Nick Damici,18469.0,1
Stephen Kay,Gretchen Mol,12836.0,1
Karim Aïnouz,Jesuíta Barbosa,20262.0,1
Sam Levinson,Demi Moore,,0
Julian Gilbey,Sean Harris,,0
Vincenzo Natali,Marie-Josée Croze,,0
Aleksandr Veledinskiy,Eugenia Khirivskaya,,0
Peter H. Hunt,Howard Caine,,0
Ruba Nadda,Fadia Nadda,4063.0,1
Howard Hughes,James Hall,,0
Edward Burns,Peter Jacobson,,0
Phil Joanou,Kira McLean,,0
Sean Byrne,Victoria Thaine,,0
Chris Stokes,Black Thomas,,0
Mark Griffiths,Brooke D'Orsay,,0
Bruce Macdonald,Diana Vickers,,0
Timur Bekmambetov,Moises Arias,,0
Fred Zinnemann,Paul Scofield,,0
Sidney Lumet,William Holden,,0
Victor Fleming,Thomas Mitchell,198655278.0,7
Richard Raymond,Marama Corlett,143653.0,2
Sam Peckinpah,Warren Oates,14873.0,1
Alan Jacobs,Nicholas Gonzalez,,0
George Sidney,Betty Hutton,8000000.0,4
Christopher Morris,Alex Macqueen,304137.0,2
Andrucha Waddington,Fernanda Torres,,0
Peter Stebbings,Charlotte Sullivan,37606.0,1
Vincente Minnelli,Ellen Ross,2956000.0,4
Dagur Kári,Stephen Henderson,19959.0,1
Nicholas Hytner,James Corden,2706659.0,4
Jaume Collet-Serra,Aidan Quinn,61094903.0,6
John Schlesinger,John McGiver,,0
Peter Cattaneo,Lesley Sharp,45857453.0,5
Jim Abrahams,Barbara Billingsley,83400000.0,6
Kevin Carraway,Jon Osbeck,,0
F. Gary Gray,Tony Cox,27900000.0,5
Albert Hughes,Khandi Alexander,27900000.0,5
Michael Gornick,Dorothy Lamour,14000000.0,5
Sam Peckinpah,L.Q. Jones,,0
Richard Brooks,Will Geer,,0
Fred Zinnemann,Beatrice Straight,,0
Jack Smight,Shelley Winters,,0
Alfred Hitchcock,Clive Swift,,0
Robert Eggers,Ralph Ineson,25138292.0,5
Michael Martin,Anthony Johnson,10305534.0,5
Edward Burns,Michael McGlone,9449219.0,4
Bill Condon,Kevin J. O'Connor,6390032.0,4
Juan José Campanella,Guillermo Francella,20167424.0,5
George A. Romero,Joseph Pilato,,0
Gideon Raff,Derek Magyar,,0
Sam Raimi,Kassie Wesley DePaiva,5923044.0,4
Louis C.K.,Robert Vaughn,3293258.0,4
Anthony C. Ferrante,Cassandra Scerbo,,0
Salvador Carrasco,Damián Delgado,886410.0,3
André Øvredal,Glenn Erland Tosterud,252652.0,2
Robert Cary,Kevin Sussman,220234.0,2
Akiva Schaffer,Rosemarie DeWitt,34350553.0,5
Adam Rapp,Dallas Roberts,101228.0,2
Angela Robinson,Scoot McNairy,96793.0,1
Warren P. Sonoda,Lara Jean Chorostecki,123777.0,2
Amanda Gusack,Blaine Anderson,,0
Avi Nesher,Robert Townsend,,0
Charles Adelman,Jere Burns,,0
Jay Oliva,Grey Griffin,,0
Charles Ferguson,Peter Agnefjall,29233.0,1
Uwe Boll,Ralitsa Paskaleva,,0
Mark Young,Lew Temple,,0
Daniel Petrie Jr.,Rita Wilson,,0
Antonio Simoncini,Glen Murphy,,0
Mel Brooks,Dick Van Patten,,0
Luc Jacquet,Romane Bohringer,77413017.0,6
J.C. Chandor,Ashley Williams,5354039.0,4
Eldar Rapaport,Edward Conna,,0
Clark Gregg,Jonah Bobo,2926565.0,4
Damien Chazelle,Chris Mulkey,13092000.0,5
Fernando Meirelles,Alexandre Rodrigues,7563397.0,4
Justin Kerrigan,Shaun Parkes,104257.0,2
Nathan Frankowski,Luis Antonio,,0
Karen Moncrieff,Piper Laurie,17311.0,1
Thomas Vinterberg,Hana Shuan,610968.0,3
Bob Clark,Scott Schwartz,,0
Alejandro Monteverde,Eduardo Verástegui,8108247.0,4
Mark L. Lester,Timothy Van Patten,,0
Jennifer Finnigan,Josh Hopkins,,0
Eric Styles,Miriam Margolyes,7680.0,1
Laurent Cantet,Angélica Sancio,3766595.0,4
Roman Polanski,Charles Grodin,,0
John Ford,Vera Miles,,0
Max Mayer,Amy Irving,2277396.0,4
Joshua Marston,Yenny Paola Vega,6517198.0,4
Mike Mills,Mary Page Keller,5776314.0,4
John Gulager,Henry Rollins,,0
John Landis,Tim Matheson,141600000.0,7
Guy Hamilton,Lois Maxwell,51100000.0,6
Brandon Cronenberg,Caleb Landry Jones,,0
Frank Capra,Thomas Mitchell,,0
Danny Boyle,Ewen Bremner,16501785.0,5
Spike Lee,Steve Harvey,38168022.0,5
Tod Williams,Micah Sloat,84749884.0,6
Kirk Jones,Fionnula Flanagan,24788807.0,5
Michael Moore,Bill Clinton,21244913.0,5
Yimou Zhang,Ni Yan,377420.0,2
Jack Sholder,Marshall Bell,30000000.0,5
James Ivory,Denholm Elliott,20966644.0,5
James DeMonaco,Chris Mulkey,64423650.0,6
Scott Derrickson,James Ransone,48056940.0,5
David Raynr,Dayna Devon,19184015.0,5
Richard Brooks,Jack Carson,,0
Ted Post,Victor Buono,,0
Charles Martin Smith,Michael Jeter,24629916.0,5
Kunihiko Yuyama,Lisa Ortiz,,0
Tom McLoughlin,Vincent Guastaferro,19472057.0,5
David Lean,Jack Hawkins,27200000.0,5
Patrick Read Johnson,Tonya Lee Williams,15369573.0,5
Alfred Hitchcock,William Devane,,0
Billy Wilder,David White,,0
Adam Marcus,Erin Gray,15935068.0,5
Alfred Hitchcock,David Opatoshu,,0
Michel Gondry,Lauryn Hill,11694528.0,5
John Maclean,Ben Mendelsohn,229094.0,2
Michael Schultz,Bobby Brown,,0
Benny Boom,Mike Epps,10017041.0,5
Richard Brooks,Edward Andrews,,0
Stanley Kramer,Spencer Tracy,,0
David Raynr,Countess Vaughn,9016377.0,4
Howard Hawks,Harry Carey Jr.,,0
Nnegest Likké,Joyful Drake,7059537.0,4
Richard Linklater,Athina Rachel Tsangari,8114507.0,4
Christopher Leitch,Kim Darby,7888703.0,4
Don Coscarelli,James Le Gros,7282851.0,4
Michael Schultz,Clifton Powell,6879730.0,4
Patricia Cardoso,George Lopez,5844929.0,4
Deepa Mehta,Seema Biswas,3222857.0,4
Damien O'Donnell,Om Puri,4170647.0,4
Peter M. Cohen,David Heyman,4142507.0,4
Mira Nair,Rekha,4109095.0,4
Nicole Holofcener,Ann Morgan Guilbert,4033268.0,4
Mel Stuart,Julie Dawn Cole,,0
Anthony Hickox,Paula Marshall,3902679.0,4
Tom Schulman,Dyan Cannon,3559990.0,4
Terrence Malick,Richard Libertini,,0
Jill Sprecher,Amy Irving,3287435.0,4
Darren Stein,Jeff Conaway,3071947.0,4
Julian Schnabel,Courtney Love,2961991.0,4
Noah Baumbach,Vanessa Ray,4063238.0,4
Gavin Hood,Rapulana Seiphemo,2912363.0,4
Todd Solondz,Dylan Baker,3000000.0,4
George Gallo,Robert Noble,2223990.0,4
Kevin Smith,Michael Parks,1821983.0,4
Chan-wook Park,Hye-jeong Kang,2181290.0,4
David Nixon,Christopher Schmidt,2848578.0,4
Jason Eisener,Molly Dunsworth,703002.0,3
Enrique Begne,Erick Elias,3105269.0,4
Matthew Bright,Robert Peters,,0
Michael Landon Jr.,Brianna Brown,252726.0,2
Andrea Arnold,Jason Maza,373060.0,2
Whit Stillman,Zach Woods,1007535.0,4
Leslye Headland,Andrew Rannells,418268.0,3
Bobby Roth,Lindsey Haun,,0
Tim Heidecker,Bob Ross,200803.0,2
Rupert Wyatt,Griffin Cleveland,33631221.0,5
Marco Kreuzpaintner,Robert Stadlober,95016.0,1
Kate Connor,Brendan Fehr,73678.0,1
Deon Taylor,Noah Segan,143000.0,2
Jason Alexander,Peter Onorati,39852.0,1
Xavier Gens,Rosanna Arquette,22000.0,1
Conor McPherson,Jim Norton,128937.0,2
Will Canon,Aaron Yoo,,0
Philip Zlotorynski,David Douglas,,0
Tim Burton,Anne Hathaway,334185206.0,8
Lance Kawas,Talia Shire,,0
Francesca Gregorini,Chris Kattan,5005.0,1
Marcio Garcia,Emily Nelson,,0
David Wain,Jack McBrayer,,0
Craig Moss,Olivia Alexander,,0
Michael Jai White,Jillian Murray,,0
John Boorman,Carroll O'Connor,,0
Paolo Monico,Salvatore Santone,,0
Youssef Delara,Jason Priestley,,0
Darin Scott,John Robinson,,0
Christian Sesma,Brett Wagner,,0
Monte Hellman,Fabio Testi,,0
Kenneth Branagh,Lily James,201148159.0,8
Brian Caunter,Frank Vincent,,0
Chris D'Arienzo,Shea Whigham,,0
Walter Salles,Othon Bastos,5595428.0,4
Frank Capra,Thomas Mitchell,,0
Isaac Florentine,Scott Evans,,0
Susan Seidelman,Brenda Vaccaro,3123749.0,4
Michael Polish,Mia Barron,,0
Heidi Ewing,Tempestt Bledsoe,100675.0,2
Richard Donner,Billie Whitelaw,,0
Alexandre Aja,Oana Pellea,3645438.0,4
Leon Ford,Kelly Paterniti,,0
Hank Braxtan,Allegra Carpenter,,0
Craig Brewer,Elise Neal,22201636.0,5
Billy Wilder,George Raft,25000000.0,5
John Carl Buechler,William Butler,19170001.0,5
Victor Fleming,Billie Burke,22202612.0,5
Mel Brooks,Teri Garr,86300000.0,6
George A. Romero,Joe Dinicol,952620.0,3
Rajkumar Hirani,Jimmy Shergill,,0
Victor Nunez,Vanessa Zima,9054736.0,4
Carroll Ballard,Hoyt Axton,,0
Rohit Jugraj,Diljit Dosanjh,,0
Thorbjørn Christoffersen,Casper Christensen,,0
John Ford,Jack Warden,,0
Alex van Warmerdam,Henri Garcin,,0
Victor Fleming,Irene Dunne,,0
Mel Brooks,Harvey Korman,119500000.0,7
Joseph Zito,Kimberly Beck,32600000.0,5
Pawel Pawlikowski,Agata Kulesza,3826455.0,4
James Ivory,Simon Callow,3130592.0,4
Frank Sebastiano,Seymour Cassel,475000.0,3
Rand Ravich,Clea DuVall,10654581.0,5
Stacy Peralta,Laird John Hamilton,2276368.0,4
Nacho Vigalondo,Bárbara Goenaga,38108.0,1
Hao Ning,Zheng Xu,,0
Tony Giglio,Beth Broderick,,0
Stanley Donen,Cyd Charisse,,0
Joe Cross,Amy Badberg,,0
Michael Tiddes,J.B. Smoove,40041683.0,5
Dinesh D'Souza,Dinesh D'Souza,33349949.0,5
Rob Zombie,Margot Kidder,33386128.0,5
Tom Hanks,Ethan Embry,25809813.0,5
Tommy Lee Wallace,Nancy Kyes,14400000.0,5
Don Taylor,Sal Mineo,,0
Martin Ritt,Whit Bissell,,0
Leslie Small,Dana Hanna,32230907.0,5
Gus Van Sant,Flea,6401336.0,4
Zach Braff,Jill Flint,26781723.0,5
Richard Linklater,Dominik Castell,5400000.0,4
Éric Tessier,Jean Pierre Bergeron,,0
Alison Maclean,Mark Webber,1282084.0,4
Alice Wu,Jessica Hecht,1186323.0,4
Sarah Gavron,Tannishtha Chatterjee,1094998.0,4
Jake Schreier,Ana Gasteyer,3325638.0,4
Isabel Coixet,Amanda Plummer,395592.0,2
James Ponsoldt,Dayo Okeniyi,6851969.0,4
Randall Miller,Michael Bower,333658.0,2
Larry Charles,Steve Burg,12995673.0,5
Joshua Tickell,George W. Bush,173783.0,2
Tim Boxell,Tom Bower,118666.0,2
Rawson Marshall Thurber,Joel David Moore,114324072.0,7
Michael D. Sellers,George Harris,71904.0,1
Reed Cowan,Gavin Newsom,99851.0,1
James Dodson,Shriya Saran,115504.0,2
Stefan Ruzowitzky,Sebastian Blomberg,5725.0,1
Alex Rivera,Tenoch Huerta,75727.0,1
James Gunn,Paul T. Taylor,322157.0,2
John Murlowski,Lochlyn Munro,,0
Benni Diez,David Masterson,,0
Danny Perez,Mark Webber,,0
Spike Lee,Andre Braugher,5731103.0,4
Robby Henson,Justine Waddell,978908.0,3
Mike Judge,David Herman,438653.0,3
Zackary Adler,Kris Sommerville,,0
Shane Meadows,Jack O'Connell,327919.0,2
Dominic Burns,Bianca Brigitte VanDamme,,0
George Sidney,Red Skelton,,0
Carmen Marron,Rene Rosado,178739.0,2
Tim McCanlies,Alexandra Holden,565592.0,3
George Sidney,Howard Keel,,0
Mario Van Peebles,Luke Perry,27012.0,1
Jason Stone,Christopher Heyerdahl,,0
Jerry Rees,Mindy Sterling,,0
James Algar,,76400000.0,6
William Friedkin,Tony Lo Bianco,,0
Jaco Booyens,Ivette Alvarez,,0
Steve Miner,Catherine Parks,36200000.0,5
Danny Steinmann,Dominick Brascia,21300000.0,5
Michael Landon Jr.,A.J. Buckley,379643.0,2
Jon Gunn,Madison Pettis,12985267.0,5
Hayley Cloake,Linden Ashby,,0
Tay Garnett,Lionel Barrymore,,0
Shyam Madiraju,Brad Schmidt,,0
Harmage Singh Kalirai,Shobu Kapoor,,0
Rita Merson,Jason Ritter,,0
Jon Knautz,Stefanie Drummond,,0
William Wyler,Dana Andrews,23650000.0,5
Larry Clark,Brad Renfro,510092.0,3
Petter Næss,Sven Nordin,313436.0,2
Robert Fontaine,Brad Lee Wind,3330.0,1
Jaume Balagueró,Carlos Lasarte,,0
Patricia Cardoso,Cheyenne Haynes,,0
Dan Perri,Carmen Argenziano,,0
Neil Mcenery-West,Louise Brealey,,0
Anthony O'Brien,Shaun O'Hagan,,0
Terence Young,Lois Maxwell,24800000.0,5
Michael Herz,Lisa Gaye,792966.0,3
Woody Allen,Mews Small,,0
David Robert Mitchell,Jake Weary,14673301.0,5
Woody Allen,Lynn Redgrave,,0
Robert Mulligan,William Windom,,0
George Miller,Kjell Nilsson,9003011.0,4
Chia-Liang Liu,Ho-Sung Pak,11546543.0,5
Stanley Kubrick,Lois Maxwell,,0
Kimberly Peirce,Jeannetta Arnette,11533945.0,5
Chris Kentis,Adam Trese,12555230.0,5
Florian Henckel von Donnersmarck,Martina Gedeck,11284657.0,5
Alex Kendrick,T.C. Stallings,34522221.0,5
Robert Rossen,Murray Hamilton,,0
Jack Conway,Claudette Colbert,,0
Sylvain Chomet,Béatrice Bonifassi,7002255.0,4
Chris Eyre,Gary Farmer,6719300.0,4
Shari Springer Berman,Daniel Tay,6003587.0,4
Richard Linklater,Marie Pillet,5792822.0,4
Alejandro G. Iñárritu,Goya Toledo,5383834.0,4
Catherine Hardwicke,Kip Pardue,4599680.0,4
Elia Kazan,John Garfield,,0
Debra Granik,Lauren Sweetser,6531491.0,4
Kevin Macdonald,Joe Simpson,4581222.0,4
Henry King,John Carradine,,0
Miranda July,Miranda July,3885134.0,4
Charles Ferguson,Barney Frank,4311834.0,4
Max Joseph,Jonny Weston,3590010.0,4
Jim Jarmusch,Richard Portnow,3300230.0,4
David Ayer,Noel Gugliemi,3335839.0,4
Jerry Jameson,Sydelle Noel,2557668.0,4
Steven Soderbergh,Blair Underwood,2506446.0,4
Kevin Tenney,Rose Marie,7369373.0,4
Kenneth Branagh,Richard Briers,4414535.0,4
John Cameron Mitchell,Raphael Barker,1984378.0,4
Ari Folman,Zahava Solomon,2283276.0,4
Gary Rogers,Bruce Newbold,1098224.0,4
Charles Ferguson,Donald Rumsfeld,1430185.0,4
Marielle Heller,Austin Lyon,1477002.0,4
David Sington,Neil Armstrong,1134049.0,4
Kelly Reichardt,Shirley Henderson,977600.0,3
Fenton Bailey,Linda Lovelace,653621.0,3
Bob Giraldi,Ajay Naidu,110000.0,2
Jill Sprecher,Jamie Kennedy,444354.0,3
Huck Botko,Zack Pearlman,535249.0,3
Luc Besson,Jean-Hugues Anglade,,0
David Duchovny,Frank Langella,371081.0,2
Mitchell Lichtenstein,John Hensley,347578.0,2
Lance Mungia,Kim De Angelo,124494.0,2
Kundan Shah,Shakti Kapoor,,0
Michael Dowse,Kate Magowan,120620.0,2
Hue Rhodes,Romany Malco,100669.0,2
Shane Meadows,Karl Collins,,0
Roland Emmerich,Matt Craven,186354.0,2
Jugal Hansraj,Javed Jaffrey,55202.0,1
Danny Provenzano,Chuck Zito,,0
Bill Muir,Tiya Sircar,549632.0,3
Richard LaGravenese,Charly Bivona,137945.0,2
Noah Buschel,Paul Adelstein,17580.0,1
Brian Yuzna,Sarah Douglas,,0
Hunter Richards,Dane Cook,12667.0,1
Laurie Collyer,Michelle Hurst,198407.0,2
Bruce McCulloch,Chris Penn,13973532.0,5
Aaron Hann,Kaiwi Lyman-Mersereau,,0
James Watkins,Lorraine Stanley,5824.0,1
Catherine Hardwicke,Marlene Forte,2843.0,1
Phil Claydon,Silvia Colloca,,0
Ralph Ziman,Robert Hobbs,4958.0,1
John Simpson,Ian McNeice,,0
Colin Minihan,Ashleigh Gryzko,,0
Conor McMahon,Jemma Curran,,0
Chris Shadley,Marc Macaulay,,0
Simon Napier-Bell,Louis Walsh,,0
Woody Allen,Louise Lasser,,0
Simon Yin,Kathy Uyen,13220.0,1
Jeff Crook,Ricardo Chavira,,0
Orson Welles,Ted de Corsia,7927.0,1
Dave Payne,Robert Pine,,0
James Cox,Mark Rolston,,0
Jonas Åkerlund,Matt Lucas,,0
Brad Copeland,Glenn Howerton,,0
Paul Bunnell,Paul Williams,2436.0,1
Phil Morrison,Peter Hermann,4556.0,1
Harald Reinl,Karin Dor,,0
James Cox,Josh Meyers,,0
Richard Lester,Phil Silvers,,0
Michael Moore,Steve Earle,,0
Tanner Beard,Glenn Morshower,,0
Scott Dow,Dave Sheridan,,0
Derick Martini,Tom Arnold,,0
Jerry Dugan,James Chalke,,0
Tim Hunter,Ione Skye,4600000.0,4
Michael Polish,Jon Gries,1420578.0,4
William Kaufman,David Lewis,,0
Rodrigo Cortés,Erik Palladino,1028658.0,4
Richard Ayoade,Sally Hawkins,466702.0,3
Jehane Noujaim,Aida Elkashef,,0
Pascal Arnold,Pierre Perrier,18435.0,1
Kimberly Peirce,Portia Doubleday,35266619.0,5
Remo,Prabhudheva,95236.0,1
Wes Craven,Amanda Wyss,26505000.0,5
James Marsh,Jean-Louis Blondeau,2957978.0,4
John Laing,Rachel Nash,,0
Jamal Hill,Faizon Love,444044.0,3
Daniel Stamm,Patrick Fabian,40990055.0,5
Sam Taylor-Johnson,Anne-Marie Duff,1445366.0,4
Elia Kazan,Kim Hunter,,0
Stanley Kubrick,Keenan Wynn,,0
Carlos Carrera,Pedro Armendáriz Jr.,5709616.0,4
Benh Zeitlin,Dwight Henry,12784397.0,5
J. Lee Thompson,Claude Akins,,0
Maggie Greenwald,Jane Adams,3050934.0,4
Vera Farmiga,Michael Chernus,841206.0,3
Vijay Chandar,Brahmanandam,,0
Morgan Spurlock,Donald Trump,638476.0,3
Jonathan Wacks,Jon Gries,,0
Khyentse Norbu,Sonam Kinga,505295.0,3
Ted Post,Alan Hale Jr.,,0
Richard Brooks,Kim Hunter,,0
Tony Krantz,Cas Anvar,,0
Mitchell Altieri,Bree Williamson,,0
W.D. Hogan,Nicholas Carella,,0
Corey Grant,Tatyana Ali,,0
Tom Tykwer,Armin Rohde,7267324.0,4
Lucky McKee,Nora Zehetner,145540.0,2
Richard Boddington,Erin Pitt,,0
David Hunt,Circus-Szalewski,,0
Patricia Riggen,Kate del Castillo,12589108.0,5
J. Lee Thompson,John Randolph,,0
Todd Field,Karen Allen,35918429.0,5
Steven R. Monroe,Daniel Franzese,92401.0,1
Mark Illsley,Jeremy Northam,1943649.0,4
Pawel Pawlikowski,Dean Andrews,992238.0,3
Ritesh Batra,Lillete Dubey,4231500.0,4
Sally Potter,Stephanie Leonidas,396035.0,2
Frank Capra,Lionel Barrymore,,0
Fred Zinnemann,Deborah Kerr,,0
John Ford,Victor McLaglen,,0
Brad J. Silverman,Anthony Reynolds,2507106.0,4
Dave Meyers,Marla Gibbs,6026908.0,4
David M. Matthews,Tempestt Bledsoe,2592808.0,4
Nadine Labaki,Nadine Labaki,1060591.0,4
Lluís Quílez,Alejandro Furth,,0
Eytan Fox,Yousef 'Joe' Sweid,155972.0,2
Francis Ford Coppola,Cindy Williams,,0
Romesh Sharma,Bhoomika Chawla,129319.0,2
François Truffaut,Michel Bouquet,26893.0,1
Adam Goldberg,Nicky Katt,2580.0,1
Travis Zariwny,Samuel Davis,,0
Zack Snyder,Mekhi Phifer,58885635.0,6
Adrienne Shelly,Eddie Jemison,19067631.0,5
Newt Arnold,Ken Siu,11806119.0,5
Frank Capra,Thomas Mitchell,,0
Larry Clark,Justin Pierce,7417210.0,4
Noah Baumbach,Owen Kline,7362100.0,4
Charles Herman-Wurmfeld,Brian Stepanek,7022940.0,4
Yimou Zhang,Dahong Ni,190666.0,2
John Stockwell,Sam Medina,,0
Alfred Hitchcock,Leo G. Carroll,,0
Atom Egoyan,Sarah Polley,5132222.0,4
Vincent Gallo,Jan-Michael Vincent,2365931.0,4
James Wan,Philip Friedman,53991137.0,6
Alex Cox,Miguel Sandoval,,0
Fabián Bielinsky,Leticia Brédice,1221261.0,4
Dror Moreh,Yaakov Peri,2408553.0,4
Rebecca Miller,Ryan McDonald,712294.0,3
Maggie Carey,Scott Porter,3447339.0,4
Roger Avary,Jean-Hugues Anglade,418953.0,3
